sentence,prompt
"Christie will run the anchor leg after Canada 's Bailey "","" American Johnson and Olympic silver medallist Fredericks have run the first three stages of the relay .",will is not a named entity .
"Christie will run the anchor leg after Canada 's Bailey "","" American Johnson and Olympic silver medallist Fredericks have run the first three stages of the relay .",leg after Canada is not a named entity .
"Christie will run the anchor leg after Canada 's Bailey "","" American Johnson and Olympic silver medallist Fredericks have run the first three stages of the relay .",medallist Fredericks have run the first three stages is not a named entity .
"Christie will run the anchor leg after Canada 's Bailey "","" American Johnson and Olympic silver medallist Fredericks have run the first three stages of the relay .",the first is not a named entity .
"Christie will run the anchor leg after Canada 's Bailey "","" American Johnson and Olympic silver medallist Fredericks have run the first three stages of the relay .",run the first three stages of the relay is not a named entity .
OB 40 5 59 .407 20 1/2,OB is an organization entity .
OB 40 5 59 .407 20 1/2,40 5 59 .407 20 1/2 is not a named entity .
OB 40 5 59 .407 20 1/2,1/2 is not a named entity .
I dont know if Alicia is working out .,Alicia is a person entity .
I dont know if Alicia is working out .,is working out . is not a named entity .
I dont know if Alicia is working out .,dont know if Alicia is working out . is not a named entity .
"All that is needed is for everyone to show goodwill "","" """""""" Commission spokesman Yoka Lye Mudaba told reporters .",Commission is an organization entity .
"All that is needed is for everyone to show goodwill "","" """""""" Commission spokesman Yoka Lye Mudaba told reporters .",Yoka Lye Mudaba is a person entity .
"All that is needed is for everyone to show goodwill "","" """""""" Commission spokesman Yoka Lye Mudaba told reporters .","show goodwill "","" """""""" Commission spokesman Yoka Lye is not a named entity ."
"All that is needed is for everyone to show goodwill "","" """""""" Commission spokesman Yoka Lye Mudaba told reporters .",for everyone to is not a named entity .
"All that is needed is for everyone to show goodwill "","" """""""" Commission spokesman Yoka Lye Mudaba told reporters .",that is is not a named entity .
"All that is needed is for everyone to show goodwill "","" """""""" Commission spokesman Yoka Lye Mudaba told reporters .",""","" """""""" Commission spokesman Yoka Lye Mudaba told is not a named entity ."
OAKLAND AT BALTIMORE,OAKLAND is an organization entity .
OAKLAND AT BALTIMORE,BALTIMORE is a location entity .
OAKLAND AT BALTIMORE,OAKLAND AT BALTIMORE is not a named entity .
OAKLAND AT BALTIMORE,OAKLAND AT is not a named entity .
OAKLAND AT BALTIMORE,AT is not a named entity .
OAKLAND AT BALTIMORE,AT BALTIMORE is not a named entity .
"Wengert ( 7-9 ) "","" who failed to record a shutout in his previous 86 starts in either the minors or majors "","" did not walk a batter and struck out three for Oakland .",Wengert is a person entity .
"Wengert ( 7-9 ) "","" who failed to record a shutout in his previous 86 starts in either the minors or majors "","" did not walk a batter and struck out three for Oakland .",Oakland is an organization entity .
"Wengert ( 7-9 ) "","" who failed to record a shutout in his previous 86 starts in either the minors or majors "","" did not walk a batter and struck out three for Oakland .",starts in either the minors or majors is not a named entity .
"Wengert ( 7-9 ) "","" who failed to record a shutout in his previous 86 starts in either the minors or majors "","" did not walk a batter and struck out three for Oakland .",did is not a named entity .
"Wengert ( 7-9 ) "","" who failed to record a shutout in his previous 86 starts in either the minors or majors "","" did not walk a batter and struck out three for Oakland .",walk a batter and is not a named entity .
"Wengert ( 7-9 ) "","" who failed to record a shutout in his previous 86 starts in either the minors or majors "","" did not walk a batter and struck out three for Oakland .","minors or majors "","" did not walk is not a named entity ."
"Francisco Cea ( Spain ) 70 71 76 "","" Gavin Levenson ( South",Francisco Cea is a person entity .
"Francisco Cea ( Spain ) 70 71 76 "","" Gavin Levenson ( South",Spain is a location entity .
"Francisco Cea ( Spain ) 70 71 76 "","" Gavin Levenson ( South",Gavin Levenson is a person entity .
"Francisco Cea ( Spain ) 70 71 76 "","" Gavin Levenson ( South",South is a location entity .
"Francisco Cea ( Spain ) 70 71 76 "","" Gavin Levenson ( South",Cea ( Spain ) is not a named entity .
"Francisco Cea ( Spain ) 70 71 76 "","" Gavin Levenson ( South",Cea ( is not a named entity .
"Francisco Cea ( Spain ) 70 71 76 "","" Gavin Levenson ( South",Spain ) 70 71 is not a named entity .
"Francisco Cea ( Spain ) 70 71 76 "","" Gavin Levenson ( South",( is not a named entity .
"Francisco Cea ( Spain ) 70 71 76 "","" Gavin Levenson ( South",76 is not a named entity .
"Francisco Cea ( Spain ) 70 71 76 "","" Gavin Levenson ( South",( Spain ) 70 71 76 is not a named entity .
"Francisco Cea ( Spain ) 70 71 76 "","" Gavin Levenson ( South",) 70 71 76 is not a named entity .
"Francisco Cea ( Spain ) 70 71 76 "","" Gavin Levenson ( South",Francisco Cea ( Spain ) 70 is not a named entity .
"The average family earns 160-200 million karbovanets a year ( $ 800 - $ ""1,000"" ) -- but many have not been paid in months "","" Soprun said . """"""""",Soprun is a person entity .
"The average family earns 160-200 million karbovanets a year ( $ 800 - $ ""1,000"" ) -- but many have not been paid in months "","" Soprun said . """"""""",800 is not a named entity .
"The average family earns 160-200 million karbovanets a year ( $ 800 - $ ""1,000"" ) -- but many have not been paid in months "","" Soprun said . """"""""","$ ""1,000"" ) -- but is not a named entity ."
"Java has been licensed by nearly 50 organisations "","" ranging from Microsoft Corp. and International Business Machines Corp. to the Taiwan government .",Java is an other entity .
"Java has been licensed by nearly 50 organisations "","" ranging from Microsoft Corp. and International Business Machines Corp. to the Taiwan government .",Microsoft Corp. is an organization entity .
"Java has been licensed by nearly 50 organisations "","" ranging from Microsoft Corp. and International Business Machines Corp. to the Taiwan government .",International Business Machines Corp. is an organization entity .
"Java has been licensed by nearly 50 organisations "","" ranging from Microsoft Corp. and International Business Machines Corp. to the Taiwan government .",Taiwan is a location entity .
"Java has been licensed by nearly 50 organisations "","" ranging from Microsoft Corp. and International Business Machines Corp. to the Taiwan government .",to the Taiwan government . is not a named entity .
"Java has been licensed by nearly 50 organisations "","" ranging from Microsoft Corp. and International Business Machines Corp. to the Taiwan government .",the Taiwan government . is not a named entity .
"Java has been licensed by nearly 50 organisations "","" ranging from Microsoft Corp. and International Business Machines Corp. to the Taiwan government .","50 organisations "","" ranging from Microsoft Corp. is not a named entity ."
"Java has been licensed by nearly 50 organisations "","" ranging from Microsoft Corp. and International Business Machines Corp. to the Taiwan government .",ranging from Microsoft Corp. and International is not a named entity .
"Java has been licensed by nearly 50 organisations "","" ranging from Microsoft Corp. and International Business Machines Corp. to the Taiwan government .",been licensed by is not a named entity .
"Java has been licensed by nearly 50 organisations "","" ranging from Microsoft Corp. and International Business Machines Corp. to the Taiwan government .","been licensed by nearly 50 organisations "","" is not a named entity ."
"Java has been licensed by nearly 50 organisations "","" ranging from Microsoft Corp. and International Business Machines Corp. to the Taiwan government .",and International Business Machines Corp. is not a named entity .
"Java has been licensed by nearly 50 organisations "","" ranging from Microsoft Corp. and International Business Machines Corp. to the Taiwan government .",Corp. to the Taiwan is not a named entity .
Hassan Hafidh,Hassan Hafidh is a person entity .
Hassan Hafidh,Hafidh is not a named entity .
Hassan Hafidh,Hassan is not a named entity .
11. Johnny Herbert ( Britain ) Sauber 1:56.318,Johnny Herbert is a person entity .
11. Johnny Herbert ( Britain ) Sauber 1:56.318,Britain is a location entity .
11. Johnny Herbert ( Britain ) Sauber 1:56.318,Sauber is an organization entity .
11. Johnny Herbert ( Britain ) Sauber 1:56.318,Johnny is not a named entity .
11. Johnny Herbert ( Britain ) Sauber 1:56.318,11. Johnny Herbert ( Britain ) Sauber 1:56.318 is not a named entity .
11. Johnny Herbert ( Britain ) Sauber 1:56.318,Britain ) Sauber 1:56.318 is not a named entity .
11. Johnny Herbert ( Britain ) Sauber 1:56.318,Britain ) Sauber is not a named entity .
11. Johnny Herbert ( Britain ) Sauber 1:56.318,Sauber 1:56.318 is not a named entity .
11. Johnny Herbert ( Britain ) Sauber 1:56.318,Johnny Herbert ( is not a named entity .
"MANCHESTER "","" England 1996-08-29",MANCHESTER is a location entity .
"MANCHESTER "","" England 1996-08-29",England is a location entity .
"MANCHESTER "","" England 1996-08-29",""","" is not a named entity ."
"MANCHESTER "","" England 1996-08-29","MANCHESTER "","" England is not a named entity ."
"MANCHESTER "","" England 1996-08-29",""","" England 1996-08-29 is not a named entity ."
"MANCHESTER "","" England 1996-08-29",""","" England is not a named entity ."
Interfax said Yastrezhembsky did not exclude that Yeltsin could spend some time in other places .,Interfax is an organization entity .
Interfax said Yastrezhembsky did not exclude that Yeltsin could spend some time in other places .,Yastrezhembsky is a person entity .
Interfax said Yastrezhembsky did not exclude that Yeltsin could spend some time in other places .,Yeltsin is a person entity .
Interfax said Yastrezhembsky did not exclude that Yeltsin could spend some time in other places .,that is not a named entity .
Interfax said Yastrezhembsky did not exclude that Yeltsin could spend some time in other places .,exclude that Yeltsin could is not a named entity .
Interfax said Yastrezhembsky did not exclude that Yeltsin could spend some time in other places .,Yeltsin could spend some is not a named entity .
Interfax said Yastrezhembsky did not exclude that Yeltsin could spend some time in other places .,other places is not a named entity .
Interfax said Yastrezhembsky did not exclude that Yeltsin could spend some time in other places .,spend some time in other places . is not a named entity .
Interfax said Yastrezhembsky did not exclude that Yeltsin could spend some time in other places .,Yeltsin could is not a named entity .
""""""""" It 's definitely a turnabout from this past year "","" but you know last year we had pretty good moisture about this time of year "","" and then about October 1 it quit "","" """""""" said Mark Hodges "","" executive director of the Oklahoma Wheat Commission . """"""""",Mark Hodges is a person entity .
""""""""" It 's definitely a turnabout from this past year "","" but you know last year we had pretty good moisture about this time of year "","" and then about October 1 it quit "","" """""""" said Mark Hodges "","" executive director of the Oklahoma Wheat Commission . """"""""",Oklahoma Wheat Commission is an organization entity .
""""""""" It 's definitely a turnabout from this past year "","" but you know last year we had pretty good moisture about this time of year "","" and then about October 1 it quit "","" """""""" said Mark Hodges "","" executive director of the Oklahoma Wheat Commission . """"""""","October 1 it quit "","" """""""" said is not a named entity ."
""""""""" It 's definitely a turnabout from this past year "","" but you know last year we had pretty good moisture about this time of year "","" and then about October 1 it quit "","" """""""" said Mark Hodges "","" executive director of the Oklahoma Wheat Commission . """"""""",It 's definitely is not a named entity .
""""""""" It 's definitely a turnabout from this past year "","" but you know last year we had pretty good moisture about this time of year "","" and then about October 1 it quit "","" """""""" said Mark Hodges "","" executive director of the Oklahoma Wheat Commission . """"""""",a turnabout from this past year is not a named entity .
""""""""" It 's definitely a turnabout from this past year "","" but you know last year we had pretty good moisture about this time of year "","" and then about October 1 it quit "","" """""""" said Mark Hodges "","" executive director of the Oklahoma Wheat Commission . """"""""","from this past year "","" but you is not a named entity ."
Caen 4 0 2 2 2 6 2,Caen is an organization entity .
Caen 4 0 2 2 2 6 2,0 2 2 2 6 2 is not a named entity .
Caen 4 0 2 2 2 6 2,0 2 2 2 6 is not a named entity .
14 - Barbara Paulus ( Austria ) beat Yi Jing-Qian ( China ) 6-2 6-1,Barbara Paulus is a person entity .
14 - Barbara Paulus ( Austria ) beat Yi Jing-Qian ( China ) 6-2 6-1,Austria is a location entity .
14 - Barbara Paulus ( Austria ) beat Yi Jing-Qian ( China ) 6-2 6-1,Yi Jing-Qian is a person entity .
14 - Barbara Paulus ( Austria ) beat Yi Jing-Qian ( China ) 6-2 6-1,China is a location entity .
14 - Barbara Paulus ( Austria ) beat Yi Jing-Qian ( China ) 6-2 6-1,14 - Barbara Paulus ( is not a named entity .
14 - Barbara Paulus ( Austria ) beat Yi Jing-Qian ( China ) 6-2 6-1,beat Yi Jing-Qian ( China ) 6-2 is not a named entity .
14 - Barbara Paulus ( Austria ) beat Yi Jing-Qian ( China ) 6-2 6-1,- Barbara Paulus is not a named entity .
14 - Barbara Paulus ( Austria ) beat Yi Jing-Qian ( China ) 6-2 6-1,Jing-Qian ( China ) is not a named entity .
14 - Barbara Paulus ( Austria ) beat Yi Jing-Qian ( China ) 6-2 6-1,) 6-2 is not a named entity .
14 - Barbara Paulus ( Austria ) beat Yi Jing-Qian ( China ) 6-2 6-1,beat Yi Jing-Qian ( China ) is not a named entity .
14 - Barbara Paulus ( Austria ) beat Yi Jing-Qian ( China ) 6-2 6-1,Jing-Qian ( China is not a named entity .
14 - Barbara Paulus ( Austria ) beat Yi Jing-Qian ( China ) 6-2 6-1,Jing-Qian ( China ) 6-2 is not a named entity .
7 - Chris Walker ( England ) beat Julien Bonetat ( France ) 15-12,Chris Walker is a person entity .
7 - Chris Walker ( England ) beat Julien Bonetat ( France ) 15-12,England is a location entity .
7 - Chris Walker ( England ) beat Julien Bonetat ( France ) 15-12,Julien Bonetat is a person entity .
7 - Chris Walker ( England ) beat Julien Bonetat ( France ) 15-12,France is a location entity .
7 - Chris Walker ( England ) beat Julien Bonetat ( France ) 15-12,Julien Bonetat ( France is not a named entity .
7 - Chris Walker ( England ) beat Julien Bonetat ( France ) 15-12,- Chris Walker ( is not a named entity .
7 - Chris Walker ( England ) beat Julien Bonetat ( France ) 15-12,- Chris Walker ( England ) beat is not a named entity .
7 - Chris Walker ( England ) beat Julien Bonetat ( France ) 15-12,( England ) beat Julien Bonetat ( France is not a named entity .
7 - Chris Walker ( England ) beat Julien Bonetat ( France ) 15-12,) beat Julien is not a named entity .
7 - Chris Walker ( England ) beat Julien Bonetat ( France ) 15-12,Bonetat ( is not a named entity .
7 - Chris Walker ( England ) beat Julien Bonetat ( France ) 15-12,Chris Walker ( England ) beat is not a named entity .
7 - Chris Walker ( England ) beat Julien Bonetat ( France ) 15-12,Bonetat is not a named entity .
- Judge accuses government of obstructing investigation into Lasa-Zabala ( two of GAL victims ) case,Lasa-Zabala is a person entity .
- Judge accuses government of obstructing investigation into Lasa-Zabala ( two of GAL victims ) case,GAL is an organization entity .
- Judge accuses government of obstructing investigation into Lasa-Zabala ( two of GAL victims ) case,into Lasa-Zabala ( two of GAL is not a named entity .
- Judge accuses government of obstructing investigation into Lasa-Zabala ( two of GAL victims ) case,of GAL victims ) is not a named entity .
- Judge accuses government of obstructing investigation into Lasa-Zabala ( two of GAL victims ) case,Judge accuses government of is not a named entity .
- Judge accuses government of obstructing investigation into Lasa-Zabala ( two of GAL victims ) case,government of obstructing investigation into Lasa-Zabala is not a named entity .
Somerset 236-4 ( M. Lathwell 85 ) .,Somerset is an organization entity .
Somerset 236-4 ( M. Lathwell 85 ) .,M. Lathwell is a person entity .
Somerset 236-4 ( M. Lathwell 85 ) .,( M. Lathwell is not a named entity .
Somerset 236-4 ( M. Lathwell 85 ) .,85 ) is not a named entity .
Somerset 236-4 ( M. Lathwell 85 ) .,Lathwell is not a named entity .
Somerset 236-4 ( M. Lathwell 85 ) .,) is not a named entity .
Arequipa shareholders had the option to choose C$ 30 cash or 0.79 Barrick shares plus 50 cents for each Arequipa share .,Arequipa is an organization entity .
Arequipa shareholders had the option to choose C$ 30 cash or 0.79 Barrick shares plus 50 cents for each Arequipa share .,C$ is an other entity .
Arequipa shareholders had the option to choose C$ 30 cash or 0.79 Barrick shares plus 50 cents for each Arequipa share .,Barrick is an organization entity .
Arequipa shareholders had the option to choose C$ 30 cash or 0.79 Barrick shares plus 50 cents for each Arequipa share .,Barrick shares plus 50 is not a named entity .
Arequipa shareholders had the option to choose C$ 30 cash or 0.79 Barrick shares plus 50 cents for each Arequipa share .,share . is not a named entity .
Arequipa shareholders had the option to choose C$ 30 cash or 0.79 Barrick shares plus 50 cents for each Arequipa share .,shares plus 50 cents for is not a named entity .
Arequipa shareholders had the option to choose C$ 30 cash or 0.79 Barrick shares plus 50 cents for each Arequipa share .,50 cents for each is not a named entity .
Arequipa shareholders had the option to choose C$ 30 cash or 0.79 Barrick shares plus 50 cents for each Arequipa share .,for each Arequipa is not a named entity .
Arequipa shareholders had the option to choose C$ 30 cash or 0.79 Barrick shares plus 50 cents for each Arequipa share .,30 cash or is not a named entity .
Moyer retired 11 straight batters between the third and seventh innings and threw two or fewer pitches to 11 of the 29 batters he faced .,Moyer is a person entity .
Moyer retired 11 straight batters between the third and seventh innings and threw two or fewer pitches to 11 of the 29 batters he faced .,batters he faced . is not a named entity .
Moyer retired 11 straight batters between the third and seventh innings and threw two or fewer pitches to 11 of the 29 batters he faced .,Moyer retired 11 straight batters between the third is not a named entity .
3. Patrik Sjoberg ( Sweden ) 2.25,Patrik Sjoberg is a person entity .
3. Patrik Sjoberg ( Sweden ) 2.25,Sweden is a location entity .
3. Patrik Sjoberg ( Sweden ) 2.25,Sweden ) 2.25 is not a named entity .
3. Patrik Sjoberg ( Sweden ) 2.25,Sjoberg ( is not a named entity .
3. Patrik Sjoberg ( Sweden ) 2.25,( Sweden ) is not a named entity .
3. Patrik Sjoberg ( Sweden ) 2.25,Sweden ) is not a named entity .
6. Chandra Sturrup ( Bahamas ) 22.85,Chandra Sturrup is a person entity .
6. Chandra Sturrup ( Bahamas ) 22.85,Bahamas is a location entity .
6. Chandra Sturrup ( Bahamas ) 22.85,Chandra Sturrup ( Bahamas is not a named entity .
6. Chandra Sturrup ( Bahamas ) 22.85,Bahamas ) 22.85 is not a named entity .
6. Chandra Sturrup ( Bahamas ) 22.85,( Bahamas is not a named entity .
6. Chandra Sturrup ( Bahamas ) 22.85,( Bahamas ) 22.85 is not a named entity .
London 21 11 1 9 555 462 23,London is an organization entity .
London 21 11 1 9 555 462 23,London 21 11 1 9 555 462 23 is not a named entity .
London 21 11 1 9 555 462 23,462 is not a named entity .
Daniel Vacek ( Czech Republic ) beat 13 - Jason Stoltenberg,Daniel Vacek is a person entity .
Daniel Vacek ( Czech Republic ) beat 13 - Jason Stoltenberg,Czech Republic is a location entity .
Daniel Vacek ( Czech Republic ) beat 13 - Jason Stoltenberg,Jason Stoltenberg is a person entity .
Daniel Vacek ( Czech Republic ) beat 13 - Jason Stoltenberg,Czech Republic ) beat 13 - Jason Stoltenberg is not a named entity .
Daniel Vacek ( Czech Republic ) beat 13 - Jason Stoltenberg,Vacek ( Czech is not a named entity .
Daniel Vacek ( Czech Republic ) beat 13 - Jason Stoltenberg,Republic ) beat 13 - Jason is not a named entity .
Daniel Vacek ( Czech Republic ) beat 13 - Jason Stoltenberg,Czech Republic ) beat is not a named entity .
Daniel Vacek ( Czech Republic ) beat 13 - Jason Stoltenberg,( Czech Republic ) beat 13 is not a named entity .
Daniel Vacek ( Czech Republic ) beat 13 - Jason Stoltenberg,( Czech Republic is not a named entity .
6. Yelena Gulyayeva ( Russia ) 1.88,Yelena Gulyayeva is a person entity .
6. Yelena Gulyayeva ( Russia ) 1.88,Russia is a location entity .
6. Yelena Gulyayeva ( Russia ) 1.88,) 1.88 is not a named entity .
6. Yelena Gulyayeva ( Russia ) 1.88,Gulyayeva ( Russia ) is not a named entity .
6. Yelena Gulyayeva ( Russia ) 1.88,6. Yelena Gulyayeva is not a named entity .
6. Yelena Gulyayeva ( Russia ) 1.88,Yelena Gulyayeva ( Russia ) 1.88 is not a named entity .
Zhirinovsky visited Iraq twice in 1995 .,Zhirinovsky is a person entity .
Zhirinovsky visited Iraq twice in 1995 .,Iraq is a location entity .
Zhirinovsky visited Iraq twice in 1995 .,twice is not a named entity .
Zhirinovsky visited Iraq twice in 1995 .,Zhirinovsky visited Iraq twice in is not a named entity .
Zhirinovsky visited Iraq twice in 1995 .,Iraq twice is not a named entity .
Zhirinovsky visited Iraq twice in 1995 .,twice in is not a named entity .
( Spain ) 66 66 68 .,Spain is a location entity .
( Spain ) 66 66 68 .,Spain ) is not a named entity .
( Spain ) 66 66 68 .,( Spain ) is not a named entity .
18. Vac 3 - - 3 2 8 0,Vac is an organization entity .
18. Vac 3 - - 3 2 8 0,3 - is not a named entity .
18. Vac 3 - - 3 2 8 0,- is not a named entity .
"In his speech to the crowded legislature "","" Arafat signalled he was not abandoning diplomacy although """""""" alarm bells are ringing """""""" .",Arafat is a person entity .
"In his speech to the crowded legislature "","" Arafat signalled he was not abandoning diplomacy although """""""" alarm bells are ringing """""""" .",he was is not a named entity .
"In his speech to the crowded legislature "","" Arafat signalled he was not abandoning diplomacy although """""""" alarm bells are ringing """""""" .",Arafat signalled he was is not a named entity .
Castleford 22 9 0 13 548 599 18,Castleford is an organization entity .
Castleford 22 9 0 13 548 599 18,Castleford 22 9 0 13 548 599 is not a named entity .
Castleford 22 9 0 13 548 599 18,599 18 is not a named entity .
Banharn has denied the accusations and said he is ready to clear himself in parliament .,Banharn is a person entity .
Banharn has denied the accusations and said he is ready to clear himself in parliament .,is ready to clear is not a named entity .
Banharn has denied the accusations and said he is ready to clear himself in parliament .,to clear himself in is not a named entity .
10. Corser 38:42.015,Corser is a person entity .
10. Corser 38:42.015,10. Corser 38:42.015 is not a named entity .
10. Corser 38:42.015,Corser 38:42.015 is not a named entity .
"The U.S. and Colombian governments reached an agreement that will allow AMR Corp 's American Airlines to operate three round-trip flights between New York and Bogota "","" the Department of Transportation said Friday .",U.S. is a location entity .
"The U.S. and Colombian governments reached an agreement that will allow AMR Corp 's American Airlines to operate three round-trip flights between New York and Bogota "","" the Department of Transportation said Friday .",Colombian is an other entity .
"The U.S. and Colombian governments reached an agreement that will allow AMR Corp 's American Airlines to operate three round-trip flights between New York and Bogota "","" the Department of Transportation said Friday .",AMR Corp is an organization entity .
"The U.S. and Colombian governments reached an agreement that will allow AMR Corp 's American Airlines to operate three round-trip flights between New York and Bogota "","" the Department of Transportation said Friday .",American Airlines is an organization entity .
"The U.S. and Colombian governments reached an agreement that will allow AMR Corp 's American Airlines to operate three round-trip flights between New York and Bogota "","" the Department of Transportation said Friday .",New York is a location entity .
"The U.S. and Colombian governments reached an agreement that will allow AMR Corp 's American Airlines to operate three round-trip flights between New York and Bogota "","" the Department of Transportation said Friday .",Bogota is a location entity .
"The U.S. and Colombian governments reached an agreement that will allow AMR Corp 's American Airlines to operate three round-trip flights between New York and Bogota "","" the Department of Transportation said Friday .",Department of Transportation is an organization entity .
"The U.S. and Colombian governments reached an agreement that will allow AMR Corp 's American Airlines to operate three round-trip flights between New York and Bogota "","" the Department of Transportation said Friday .",flights between New York and is not a named entity .
"The U.S. and Colombian governments reached an agreement that will allow AMR Corp 's American Airlines to operate three round-trip flights between New York and Bogota "","" the Department of Transportation said Friday .",""","" the Department of Transportation said Friday is not a named entity ."
"The U.S. and Colombian governments reached an agreement that will allow AMR Corp 's American Airlines to operate three round-trip flights between New York and Bogota "","" the Department of Transportation said Friday .",that will is not a named entity .
"The U.S. and Colombian governments reached an agreement that will allow AMR Corp 's American Airlines to operate three round-trip flights between New York and Bogota "","" the Department of Transportation said Friday .",'s American Airlines to operate three is not a named entity .
"The U.S. and Colombian governments reached an agreement that will allow AMR Corp 's American Airlines to operate three round-trip flights between New York and Bogota "","" the Department of Transportation said Friday .",an agreement that is not a named entity .
"The U.S. and Colombian governments reached an agreement that will allow AMR Corp 's American Airlines to operate three round-trip flights between New York and Bogota "","" the Department of Transportation said Friday .",'s American Airlines to operate three round-trip is not a named entity .
"The U.S. and Colombian governments reached an agreement that will allow AMR Corp 's American Airlines to operate three round-trip flights between New York and Bogota "","" the Department of Transportation said Friday .",Transportation is not a named entity .
"The U.S. and Colombian governments reached an agreement that will allow AMR Corp 's American Airlines to operate three round-trip flights between New York and Bogota "","" the Department of Transportation said Friday .",allow AMR Corp 's American is not a named entity .
"The U.S. and Colombian governments reached an agreement that will allow AMR Corp 's American Airlines to operate three round-trip flights between New York and Bogota "","" the Department of Transportation said Friday .",""","" is not a named entity ."
"The U.S. and Colombian governments reached an agreement that will allow AMR Corp 's American Airlines to operate three round-trip flights between New York and Bogota "","" the Department of Transportation said Friday .",Airlines to operate three is not a named entity .
"The U.S. and Colombian governments reached an agreement that will allow AMR Corp 's American Airlines to operate three round-trip flights between New York and Bogota "","" the Department of Transportation said Friday .",U.S. and Colombian is not a named entity .
"The U.S. and Colombian governments reached an agreement that will allow AMR Corp 's American Airlines to operate three round-trip flights between New York and Bogota "","" the Department of Transportation said Friday .",round-trip flights between New York and Bogota is not a named entity .
"The U.S. and Colombian governments reached an agreement that will allow AMR Corp 's American Airlines to operate three round-trip flights between New York and Bogota "","" the Department of Transportation said Friday .",allow AMR is not a named entity .
"The U.S. and Colombian governments reached an agreement that will allow AMR Corp 's American Airlines to operate three round-trip flights between New York and Bogota "","" the Department of Transportation said Friday .",reached is not a named entity .
KUALA LUMPUR 1996-08-25,KUALA LUMPUR is a location entity .
KUALA LUMPUR 1996-08-25,LUMPUR 1996-08-25 is not a named entity .
KUALA LUMPUR 1996-08-25,KUALA is not a named entity .
""""""""" Cozma 's blow was not too painful because I 'm a tall man "","" """""""" Lupu told Reuters on Tuesday .",Cozma is a person entity .
""""""""" Cozma 's blow was not too painful because I 'm a tall man "","" """""""" Lupu told Reuters on Tuesday .",Lupu is a person entity .
""""""""" Cozma 's blow was not too painful because I 'm a tall man "","" """""""" Lupu told Reuters on Tuesday .",Reuters is an organization entity .
""""""""" Cozma 's blow was not too painful because I 'm a tall man "","" """""""" Lupu told Reuters on Tuesday .",painful is not a named entity .
""""""""" Cozma 's blow was not too painful because I 'm a tall man "","" """""""" Lupu told Reuters on Tuesday .",""","" """""""" is not a named entity ."
""""""""" Cozma 's blow was not too painful because I 'm a tall man "","" """""""" Lupu told Reuters on Tuesday .","'m a tall man "","" """""""" is not a named entity ."
""""""""" Cozma 's blow was not too painful because I 'm a tall man "","" """""""" Lupu told Reuters on Tuesday .",""""""""" Cozma 's blow was is not a named entity ."
""""""""" Cozma 's blow was not too painful because I 'm a tall man "","" """""""" Lupu told Reuters on Tuesday .",""""""""" Cozma 's is not a named entity ."
""""""""" Cozma 's blow was not too painful because I 'm a tall man "","" """""""" Lupu told Reuters on Tuesday .",""""""""" Lupu is not a named entity ."
Unseeded Patrick Rafter recorded the most noteworthy result as he upset sixth-seeded American MaliVai Washington 6-2 6-1 in just 50 minutes .,Patrick Rafter is a person entity .
Unseeded Patrick Rafter recorded the most noteworthy result as he upset sixth-seeded American MaliVai Washington 6-2 6-1 in just 50 minutes .,American is an other entity .
Unseeded Patrick Rafter recorded the most noteworthy result as he upset sixth-seeded American MaliVai Washington 6-2 6-1 in just 50 minutes .,MaliVai Washington is a person entity .
Unseeded Patrick Rafter recorded the most noteworthy result as he upset sixth-seeded American MaliVai Washington 6-2 6-1 in just 50 minutes .,recorded the most noteworthy result as he is not a named entity .
Unseeded Patrick Rafter recorded the most noteworthy result as he upset sixth-seeded American MaliVai Washington 6-2 6-1 in just 50 minutes .,as is not a named entity .
Unseeded Patrick Rafter recorded the most noteworthy result as he upset sixth-seeded American MaliVai Washington 6-2 6-1 in just 50 minutes .,as he upset is not a named entity .
Unseeded Patrick Rafter recorded the most noteworthy result as he upset sixth-seeded American MaliVai Washington 6-2 6-1 in just 50 minutes .,as he upset sixth-seeded American MaliVai Washington is not a named entity .
Unseeded Patrick Rafter recorded the most noteworthy result as he upset sixth-seeded American MaliVai Washington 6-2 6-1 in just 50 minutes .,as he upset sixth-seeded American MaliVai is not a named entity .
Unseeded Patrick Rafter recorded the most noteworthy result as he upset sixth-seeded American MaliVai Washington 6-2 6-1 in just 50 minutes .,most noteworthy result as is not a named entity .
""""""""" They rammed our shacks with jeeps and destroyed the shack over my baby "","" """""""" said 25-year-old Amina Muhammad . """"""""",Amina Muhammad is a person entity .
""""""""" They rammed our shacks with jeeps and destroyed the shack over my baby "","" """""""" said 25-year-old Amina Muhammad . """"""""","shack over my baby "","" """""""" said is not a named entity ."
""""""""" They rammed our shacks with jeeps and destroyed the shack over my baby "","" """""""" said 25-year-old Amina Muhammad . """"""""",They is not a named entity .
"It was maybe my best first round match in a Grand Slam I ever played . """"""""",Grand Slam is an other entity .
"It was maybe my best first round match in a Grand Slam I ever played . """"""""",in a Grand Slam I ever played . is not a named entity .
"It was maybe my best first round match in a Grand Slam I ever played . """"""""",round is not a named entity .
Hijacked Sudan plane lands at a London airport .,Sudan is a location entity .
Hijacked Sudan plane lands at a London airport .,London is a location entity .
Hijacked Sudan plane lands at a London airport .,plane lands at a London airport is not a named entity .
Hijacked Sudan plane lands at a London airport .,plane lands at a is not a named entity .
Hijacked Sudan plane lands at a London airport .,a is not a named entity .
