sentence,prompt
"German police made Nazi gestures "","" officials say .","gestures "","" is not a named entity ."
"German police made Nazi gestures "","" officials say .","Nazi gestures "","" officials say is not a named entity ."
BERLIN 1996-08-29,BERLIN is a/an location entity .
BERLIN 1996-08-29,1996-08-29 is not a named entity .
BERLIN 1996-08-29,BERLIN 1996-08-29 is not a named entity .
The Burundi team were unable to leave their troubled country for a preliminary round first leg match in Bangui earlier this month because of an air ban imposed in a recent set of internationally-sponsored sanctions .,Burundi is a/an location entity .
The Burundi team were unable to leave their troubled country for a preliminary round first leg match in Bangui earlier this month because of an air ban imposed in a recent set of internationally-sponsored sanctions .,Bangui is a/an location entity .
The Burundi team were unable to leave their troubled country for a preliminary round first leg match in Bangui earlier this month because of an air ban imposed in a recent set of internationally-sponsored sanctions .,Burundi team were is not a named entity .
The Burundi team were unable to leave their troubled country for a preliminary round first leg match in Bangui earlier this month because of an air ban imposed in a recent set of internationally-sponsored sanctions .,to is not a named entity .
The Burundi team were unable to leave their troubled country for a preliminary round first leg match in Bangui earlier this month because of an air ban imposed in a recent set of internationally-sponsored sanctions .,imposed in a is not a named entity .
The Burundi team were unable to leave their troubled country for a preliminary round first leg match in Bangui earlier this month because of an air ban imposed in a recent set of internationally-sponsored sanctions .,to leave their troubled country for a preliminary is not a named entity .
ATHLETICS - CHRISTIE TO RUN IN BERLIN .,CHRISTIE is a/an person entity .
ATHLETICS - CHRISTIE TO RUN IN BERLIN .,BERLIN is a/an location entity .
ATHLETICS - CHRISTIE TO RUN IN BERLIN .,BERLIN . is not a named entity .
ATHLETICS - CHRISTIE TO RUN IN BERLIN .,ATHLETICS - CHRISTIE TO RUN IN BERLIN is not a named entity .
ATHLETICS - CHRISTIE TO RUN IN BERLIN .,- CHRISTIE TO RUN IN BERLIN . is not a named entity .
ATHLETICS - CHRISTIE TO RUN IN BERLIN .,ATHLETICS - is not a named entity .
TEHRAN 1996-08-29,TEHRAN is a/an location entity .
TEHRAN 1996-08-29,1996-08-29 is not a named entity .
TEHRAN 1996-08-29,TEHRAN 1996-08-29 is not a named entity .
LONDON 1996-08-29,LONDON is a/an location entity .
LONDON 1996-08-29,LONDON 1996-08-29 is not a named entity .
LONDON 1996-08-29,1996-08-29 is not a named entity .
Leander Paes ( India ) beat Marcos Ondruska ( South Africa ) 7-6 ( 7-3 ) 6-2 7-5,Leander Paes is a/an person entity .
Leander Paes ( India ) beat Marcos Ondruska ( South Africa ) 7-6 ( 7-3 ) 6-2 7-5,India is a/an location entity .
Leander Paes ( India ) beat Marcos Ondruska ( South Africa ) 7-6 ( 7-3 ) 6-2 7-5,Marcos Ondruska is a/an person entity .
Leander Paes ( India ) beat Marcos Ondruska ( South Africa ) 7-6 ( 7-3 ) 6-2 7-5,South Africa is a/an location entity .
Leander Paes ( India ) beat Marcos Ondruska ( South Africa ) 7-6 ( 7-3 ) 6-2 7-5,( India ) beat Marcos is not a named entity .
Leander Paes ( India ) beat Marcos Ondruska ( South Africa ) 7-6 ( 7-3 ) 6-2 7-5,Marcos Ondruska ( South Africa ) 7-6 is not a named entity .
Leander Paes ( India ) beat Marcos Ondruska ( South Africa ) 7-6 ( 7-3 ) 6-2 7-5,India ) beat is not a named entity .
Leander Paes ( India ) beat Marcos Ondruska ( South Africa ) 7-6 ( 7-3 ) 6-2 7-5,Paes is not a named entity .
Leander Paes ( India ) beat Marcos Ondruska ( South Africa ) 7-6 ( 7-3 ) 6-2 7-5,7-6 is not a named entity .
Leander Paes ( India ) beat Marcos Ondruska ( South Africa ) 7-6 ( 7-3 ) 6-2 7-5,) 7-6 ( 7-3 ) 6-2 7-5 is not a named entity .
Leander Paes ( India ) beat Marcos Ondruska ( South Africa ) 7-6 ( 7-3 ) 6-2 7-5,( South Africa ) 7-6 ( is not a named entity .
Leander Paes ( India ) beat Marcos Ondruska ( South Africa ) 7-6 ( 7-3 ) 6-2 7-5,( India ) beat Marcos Ondruska ( is not a named entity .
8. Mark Richardson ( Britain ) 45.67,Mark Richardson is a/an person entity .
8. Mark Richardson ( Britain ) 45.67,Britain is a/an location entity .
8. Mark Richardson ( Britain ) 45.67,8. Mark Richardson ( Britain ) 45.67 is not a named entity .
8. Mark Richardson ( Britain ) 45.67,( Britain ) is not a named entity .
8. Mark Richardson ( Britain ) 45.67,Mark Richardson ( Britain is not a named entity .
8. Mark Richardson ( Britain ) 45.67,( is not a named entity .
The bank 's governor Sudradjat Djiwandono was quoted as saying on Monday about 5.4 billion rupiah of the seven billion rupiah had been recovered .,Sudradjat Djiwandono is a/an person entity .
The bank 's governor Sudradjat Djiwandono was quoted as saying on Monday about 5.4 billion rupiah of the seven billion rupiah had been recovered .,billion rupiah had been recovered . is not a named entity .
The bank 's governor Sudradjat Djiwandono was quoted as saying on Monday about 5.4 billion rupiah of the seven billion rupiah had been recovered .,rupiah of the seven billion rupiah had is not a named entity .
ST LOUIS 67 60 .528 1/2,ST LOUIS is a/an organization entity .
ST LOUIS 67 60 .528 1/2,ST LOUIS 67 60 is not a named entity .
ST LOUIS 67 60 .528 1/2,67 is not a named entity .
"Germany and Poland agreed on Friday to tighten cooperation between their intelligence services in fighting international organised crime "","" PAP news agency reported .",Germany is a/an location entity .
"Germany and Poland agreed on Friday to tighten cooperation between their intelligence services in fighting international organised crime "","" PAP news agency reported .",Poland is a/an location entity .
"Germany and Poland agreed on Friday to tighten cooperation between their intelligence services in fighting international organised crime "","" PAP news agency reported .",PAP is a/an organization entity .
"Germany and Poland agreed on Friday to tighten cooperation between their intelligence services in fighting international organised crime "","" PAP news agency reported .",intelligence services in fighting international organised crime is not a named entity .
"Germany and Poland agreed on Friday to tighten cooperation between their intelligence services in fighting international organised crime "","" PAP news agency reported .",in fighting is not a named entity .
"Germany and Poland agreed on Friday to tighten cooperation between their intelligence services in fighting international organised crime "","" PAP news agency reported .",tighten is not a named entity .
"Germany and Poland agreed on Friday to tighten cooperation between their intelligence services in fighting international organised crime "","" PAP news agency reported .","organised crime "","" PAP news agency reported is not a named entity ."
"Germany and Poland agreed on Friday to tighten cooperation between their intelligence services in fighting international organised crime "","" PAP news agency reported .",on Friday to tighten cooperation between their is not a named entity .
"Germany and Poland agreed on Friday to tighten cooperation between their intelligence services in fighting international organised crime "","" PAP news agency reported .",""","" PAP news agency is not a named entity ."
China on Wednesday called on Japan to acknowledge its wartime past and put a stop to a tide of resurgent militarism to prevent similar atrocities in future .,China is a/an location entity .
China on Wednesday called on Japan to acknowledge its wartime past and put a stop to a tide of resurgent militarism to prevent similar atrocities in future .,Japan is a/an location entity .
China on Wednesday called on Japan to acknowledge its wartime past and put a stop to a tide of resurgent militarism to prevent similar atrocities in future .,on Wednesday called on Japan is not a named entity .
China on Wednesday called on Japan to acknowledge its wartime past and put a stop to a tide of resurgent militarism to prevent similar atrocities in future .,stop to is not a named entity .
China on Wednesday called on Japan to acknowledge its wartime past and put a stop to a tide of resurgent militarism to prevent similar atrocities in future .,put a stop to a tide is not a named entity .
China on Wednesday called on Japan to acknowledge its wartime past and put a stop to a tide of resurgent militarism to prevent similar atrocities in future .,similar atrocities is not a named entity .
"I 'm surprised anyone could even find us out here "","" """""""" said Fannie Johnson "","" a member of St. Matthew 's "","" who said she believed arson was to blame .",Fannie Johnson is a/an person entity .
"I 'm surprised anyone could even find us out here "","" """""""" said Fannie Johnson "","" a member of St. Matthew 's "","" who said she believed arson was to blame .",St. Matthew 's is a/an location entity .
"I 'm surprised anyone could even find us out here "","" """""""" said Fannie Johnson "","" a member of St. Matthew 's "","" who said she believed arson was to blame .",member of St. is not a named entity .
"I 'm surprised anyone could even find us out here "","" """""""" said Fannie Johnson "","" a member of St. Matthew 's "","" who said she believed arson was to blame .",a is not a named entity .
"I 'm surprised anyone could even find us out here "","" """""""" said Fannie Johnson "","" a member of St. Matthew 's "","" who said she believed arson was to blame .","Johnson "","" a is not a named entity ."
"I 'm surprised anyone could even find us out here "","" """""""" said Fannie Johnson "","" a member of St. Matthew 's "","" who said she believed arson was to blame .","even find us out here "","" """""""" said is not a named entity ."
"Russian security chief Aleksander Lebed faces an almost impossible task in Chechnya and is likely to be sidelined "","" Polish Foreign Minister Dariusz Rosati was reported as saying on Wednesday .",Russian is a/an other entity .
"Russian security chief Aleksander Lebed faces an almost impossible task in Chechnya and is likely to be sidelined "","" Polish Foreign Minister Dariusz Rosati was reported as saying on Wednesday .",Aleksander Lebed is a/an person entity .
"Russian security chief Aleksander Lebed faces an almost impossible task in Chechnya and is likely to be sidelined "","" Polish Foreign Minister Dariusz Rosati was reported as saying on Wednesday .",Chechnya is a/an location entity .
"Russian security chief Aleksander Lebed faces an almost impossible task in Chechnya and is likely to be sidelined "","" Polish Foreign Minister Dariusz Rosati was reported as saying on Wednesday .",Polish is a/an other entity .
"Russian security chief Aleksander Lebed faces an almost impossible task in Chechnya and is likely to be sidelined "","" Polish Foreign Minister Dariusz Rosati was reported as saying on Wednesday .",Dariusz Rosati is a/an person entity .
"Russian security chief Aleksander Lebed faces an almost impossible task in Chechnya and is likely to be sidelined "","" Polish Foreign Minister Dariusz Rosati was reported as saying on Wednesday .",Aleksander Lebed faces an almost impossible is not a named entity .
"Russian security chief Aleksander Lebed faces an almost impossible task in Chechnya and is likely to be sidelined "","" Polish Foreign Minister Dariusz Rosati was reported as saying on Wednesday .","sidelined "","" Polish Foreign Minister Dariusz Rosati is not a named entity ."
"Russian security chief Aleksander Lebed faces an almost impossible task in Chechnya and is likely to be sidelined "","" Polish Foreign Minister Dariusz Rosati was reported as saying on Wednesday .",is likely to is not a named entity .
"Russian security chief Aleksander Lebed faces an almost impossible task in Chechnya and is likely to be sidelined "","" Polish Foreign Minister Dariusz Rosati was reported as saying on Wednesday .",task in is not a named entity .
"Russian security chief Aleksander Lebed faces an almost impossible task in Chechnya and is likely to be sidelined "","" Polish Foreign Minister Dariusz Rosati was reported as saying on Wednesday .",task in Chechnya is not a named entity .
"Russian security chief Aleksander Lebed faces an almost impossible task in Chechnya and is likely to be sidelined "","" Polish Foreign Minister Dariusz Rosati was reported as saying on Wednesday .",in is not a named entity .
"Russian security chief Aleksander Lebed faces an almost impossible task in Chechnya and is likely to be sidelined "","" Polish Foreign Minister Dariusz Rosati was reported as saying on Wednesday .","sidelined "","" Polish is not a named entity ."
"Russian security chief Aleksander Lebed faces an almost impossible task in Chechnya and is likely to be sidelined "","" Polish Foreign Minister Dariusz Rosati was reported as saying on Wednesday .",in Chechnya and is likely to be sidelined is not a named entity .
"Russian security chief Aleksander Lebed faces an almost impossible task in Chechnya and is likely to be sidelined "","" Polish Foreign Minister Dariusz Rosati was reported as saying on Wednesday .",Lebed faces an almost is not a named entity .
"Russian security chief Aleksander Lebed faces an almost impossible task in Chechnya and is likely to be sidelined "","" Polish Foreign Minister Dariusz Rosati was reported as saying on Wednesday .",be sidelined is not a named entity .
Chester 1 Cambridge 1,Chester is a/an organization entity .
Chester 1 Cambridge 1,Cambridge is a/an organization entity .
Chester 1 Cambridge 1,1 is not a named entity .
Chester 1 Cambridge 1,Chester 1 is not a named entity .
Chester 1 Cambridge 1,Cambridge 1 is not a named entity .
Chester 1 Cambridge 1,Chester 1 Cambridge 1 is not a named entity .
"Ferguson "","" who served six weeks in jail in late 1995 for head-butting an opponent "","" won the last of his five Scotland caps in December 1994 .",Ferguson is a/an person entity .
"Ferguson "","" who served six weeks in jail in late 1995 for head-butting an opponent "","" won the last of his five Scotland caps in December 1994 .",Scotland is a/an location entity .
"Ferguson "","" who served six weeks in jail in late 1995 for head-butting an opponent "","" won the last of his five Scotland caps in December 1994 .","opponent "","" won the last of is not a named entity ."
"Ferguson "","" who served six weeks in jail in late 1995 for head-butting an opponent "","" won the last of his five Scotland caps in December 1994 .",last is not a named entity .
"Ferguson "","" who served six weeks in jail in late 1995 for head-butting an opponent "","" won the last of his five Scotland caps in December 1994 .",the last of is not a named entity .
"Ferguson "","" who served six weeks in jail in late 1995 for head-butting an opponent "","" won the last of his five Scotland caps in December 1994 .",served six weeks in jail is not a named entity .
Simex Nikkei futures ended easier but off the day 's lows on Thursday .,Simex Nikkei is a/an other entity .
Simex Nikkei futures ended easier but off the day 's lows on Thursday .,on Thursday . is not a named entity .
Simex Nikkei futures ended easier but off the day 's lows on Thursday .,Thursday is not a named entity .
Metro slides 3.3 pct after market opens .,Metro is a/an organization entity .
Metro slides 3.3 pct after market opens .,. is not a named entity .
Metro slides 3.3 pct after market opens .,Metro slides 3.3 pct is not a named entity .
"Midfielders - Richard Witschge ( Ajax ) "","" Philip Cocu ( PSV ) "","" Wim Jonk ( PSV ) "","" Aron Winter ( Internazionale ) "","" Jean-Paul van Gastel ( Feyenoord ) "","" Clarence Seedorf ( Real Madrid ) .",Richard Witschge is a/an person entity .
"Midfielders - Richard Witschge ( Ajax ) "","" Philip Cocu ( PSV ) "","" Wim Jonk ( PSV ) "","" Aron Winter ( Internazionale ) "","" Jean-Paul van Gastel ( Feyenoord ) "","" Clarence Seedorf ( Real Madrid ) .",Ajax is a/an organization entity .
"Midfielders - Richard Witschge ( Ajax ) "","" Philip Cocu ( PSV ) "","" Wim Jonk ( PSV ) "","" Aron Winter ( Internazionale ) "","" Jean-Paul van Gastel ( Feyenoord ) "","" Clarence Seedorf ( Real Madrid ) .",Philip Cocu is a/an person entity .
"Midfielders - Richard Witschge ( Ajax ) "","" Philip Cocu ( PSV ) "","" Wim Jonk ( PSV ) "","" Aron Winter ( Internazionale ) "","" Jean-Paul van Gastel ( Feyenoord ) "","" Clarence Seedorf ( Real Madrid ) .",PSV is a/an organization entity .
"Midfielders - Richard Witschge ( Ajax ) "","" Philip Cocu ( PSV ) "","" Wim Jonk ( PSV ) "","" Aron Winter ( Internazionale ) "","" Jean-Paul van Gastel ( Feyenoord ) "","" Clarence Seedorf ( Real Madrid ) .",Wim Jonk is a/an person entity .
"Midfielders - Richard Witschge ( Ajax ) "","" Philip Cocu ( PSV ) "","" Wim Jonk ( PSV ) "","" Aron Winter ( Internazionale ) "","" Jean-Paul van Gastel ( Feyenoord ) "","" Clarence Seedorf ( Real Madrid ) .",Aron Winter is a/an person entity .
"Midfielders - Richard Witschge ( Ajax ) "","" Philip Cocu ( PSV ) "","" Wim Jonk ( PSV ) "","" Aron Winter ( Internazionale ) "","" Jean-Paul van Gastel ( Feyenoord ) "","" Clarence Seedorf ( Real Madrid ) .",Internazionale is a/an organization entity .
"Midfielders - Richard Witschge ( Ajax ) "","" Philip Cocu ( PSV ) "","" Wim Jonk ( PSV ) "","" Aron Winter ( Internazionale ) "","" Jean-Paul van Gastel ( Feyenoord ) "","" Clarence Seedorf ( Real Madrid ) .",Jean-Paul van Gastel is a/an person entity .
"Midfielders - Richard Witschge ( Ajax ) "","" Philip Cocu ( PSV ) "","" Wim Jonk ( PSV ) "","" Aron Winter ( Internazionale ) "","" Jean-Paul van Gastel ( Feyenoord ) "","" Clarence Seedorf ( Real Madrid ) .",Feyenoord is a/an organization entity .
"Midfielders - Richard Witschge ( Ajax ) "","" Philip Cocu ( PSV ) "","" Wim Jonk ( PSV ) "","" Aron Winter ( Internazionale ) "","" Jean-Paul van Gastel ( Feyenoord ) "","" Clarence Seedorf ( Real Madrid ) .",Clarence Seedorf is a/an person entity .
"Midfielders - Richard Witschge ( Ajax ) "","" Philip Cocu ( PSV ) "","" Wim Jonk ( PSV ) "","" Aron Winter ( Internazionale ) "","" Jean-Paul van Gastel ( Feyenoord ) "","" Clarence Seedorf ( Real Madrid ) .",Real Madrid is a/an organization entity .
"Midfielders - Richard Witschge ( Ajax ) "","" Philip Cocu ( PSV ) "","" Wim Jonk ( PSV ) "","" Aron Winter ( Internazionale ) "","" Jean-Paul van Gastel ( Feyenoord ) "","" Clarence Seedorf ( Real Madrid ) .","( PSV ) "","" Aron Winter ( Internazionale is not a named entity ."
"Midfielders - Richard Witschge ( Ajax ) "","" Philip Cocu ( PSV ) "","" Wim Jonk ( PSV ) "","" Aron Winter ( Internazionale ) "","" Jean-Paul van Gastel ( Feyenoord ) "","" Clarence Seedorf ( Real Madrid ) .",Richard Witschge ( Ajax ) is not a named entity .
"Midfielders - Richard Witschge ( Ajax ) "","" Philip Cocu ( PSV ) "","" Wim Jonk ( PSV ) "","" Aron Winter ( Internazionale ) "","" Jean-Paul van Gastel ( Feyenoord ) "","" Clarence Seedorf ( Real Madrid ) .",Madrid is not a named entity .
"Midfielders - Richard Witschge ( Ajax ) "","" Philip Cocu ( PSV ) "","" Wim Jonk ( PSV ) "","" Aron Winter ( Internazionale ) "","" Jean-Paul van Gastel ( Feyenoord ) "","" Clarence Seedorf ( Real Madrid ) .",Seedorf ( is not a named entity .
"Midfielders - Richard Witschge ( Ajax ) "","" Philip Cocu ( PSV ) "","" Wim Jonk ( PSV ) "","" Aron Winter ( Internazionale ) "","" Jean-Paul van Gastel ( Feyenoord ) "","" Clarence Seedorf ( Real Madrid ) .","( Feyenoord ) "","" Clarence Seedorf is not a named entity ."
"Midfielders - Richard Witschge ( Ajax ) "","" Philip Cocu ( PSV ) "","" Wim Jonk ( PSV ) "","" Aron Winter ( Internazionale ) "","" Jean-Paul van Gastel ( Feyenoord ) "","" Clarence Seedorf ( Real Madrid ) .",Richard Witschge ( Ajax is not a named entity .
"Midfielders - Richard Witschge ( Ajax ) "","" Philip Cocu ( PSV ) "","" Wim Jonk ( PSV ) "","" Aron Winter ( Internazionale ) "","" Jean-Paul van Gastel ( Feyenoord ) "","" Clarence Seedorf ( Real Madrid ) .","Winter ( Internazionale ) "","" Jean-Paul van Gastel is not a named entity ."
"Midfielders - Richard Witschge ( Ajax ) "","" Philip Cocu ( PSV ) "","" Wim Jonk ( PSV ) "","" Aron Winter ( Internazionale ) "","" Jean-Paul van Gastel ( Feyenoord ) "","" Clarence Seedorf ( Real Madrid ) .",""","" Wim Jonk ( PSV ) is not a named entity ."
"Midfielders - Richard Witschge ( Ajax ) "","" Philip Cocu ( PSV ) "","" Wim Jonk ( PSV ) "","" Aron Winter ( Internazionale ) "","" Jean-Paul van Gastel ( Feyenoord ) "","" Clarence Seedorf ( Real Madrid ) .",Midfielders - Richard Witschge is not a named entity .
"Midfielders - Richard Witschge ( Ajax ) "","" Philip Cocu ( PSV ) "","" Wim Jonk ( PSV ) "","" Aron Winter ( Internazionale ) "","" Jean-Paul van Gastel ( Feyenoord ) "","" Clarence Seedorf ( Real Madrid ) .","PSV ) "","" Wim Jonk ( is not a named entity ."
"Midfielders - Richard Witschge ( Ajax ) "","" Philip Cocu ( PSV ) "","" Wim Jonk ( PSV ) "","" Aron Winter ( Internazionale ) "","" Jean-Paul van Gastel ( Feyenoord ) "","" Clarence Seedorf ( Real Madrid ) .","( Internazionale ) "","" Jean-Paul van Gastel is not a named entity ."
"Midfielders - Richard Witschge ( Ajax ) "","" Philip Cocu ( PSV ) "","" Wim Jonk ( PSV ) "","" Aron Winter ( Internazionale ) "","" Jean-Paul van Gastel ( Feyenoord ) "","" Clarence Seedorf ( Real Madrid ) .",Clarence Seedorf ( Real Madrid ) . is not a named entity .
"Midfielders - Richard Witschge ( Ajax ) "","" Philip Cocu ( PSV ) "","" Wim Jonk ( PSV ) "","" Aron Winter ( Internazionale ) "","" Jean-Paul van Gastel ( Feyenoord ) "","" Clarence Seedorf ( Real Madrid ) .",""","" Jean-Paul van is not a named entity ."
"Midfielders - Richard Witschge ( Ajax ) "","" Philip Cocu ( PSV ) "","" Wim Jonk ( PSV ) "","" Aron Winter ( Internazionale ) "","" Jean-Paul van Gastel ( Feyenoord ) "","" Clarence Seedorf ( Real Madrid ) .",( Internazionale ) is not a named entity .
"Midfielders - Richard Witschge ( Ajax ) "","" Philip Cocu ( PSV ) "","" Wim Jonk ( PSV ) "","" Aron Winter ( Internazionale ) "","" Jean-Paul van Gastel ( Feyenoord ) "","" Clarence Seedorf ( Real Madrid ) .","PSV ) "","" Aron Winter is not a named entity ."
"Midfielders - Richard Witschge ( Ajax ) "","" Philip Cocu ( PSV ) "","" Wim Jonk ( PSV ) "","" Aron Winter ( Internazionale ) "","" Jean-Paul van Gastel ( Feyenoord ) "","" Clarence Seedorf ( Real Madrid ) .",""","" Wim Jonk is not a named entity ."
"Midfielders - Richard Witschge ( Ajax ) "","" Philip Cocu ( PSV ) "","" Wim Jonk ( PSV ) "","" Aron Winter ( Internazionale ) "","" Jean-Paul van Gastel ( Feyenoord ) "","" Clarence Seedorf ( Real Madrid ) .",Philip Cocu ( is not a named entity .
"Midfielders - Richard Witschge ( Ajax ) "","" Philip Cocu ( PSV ) "","" Wim Jonk ( PSV ) "","" Aron Winter ( Internazionale ) "","" Jean-Paul van Gastel ( Feyenoord ) "","" Clarence Seedorf ( Real Madrid ) .",") "","" Jean-Paul is not a named entity ."
"Midfielders - Richard Witschge ( Ajax ) "","" Philip Cocu ( PSV ) "","" Wim Jonk ( PSV ) "","" Aron Winter ( Internazionale ) "","" Jean-Paul van Gastel ( Feyenoord ) "","" Clarence Seedorf ( Real Madrid ) .","( Ajax ) "","" Philip Cocu ( is not a named entity ."
"Midfielders - Richard Witschge ( Ajax ) "","" Philip Cocu ( PSV ) "","" Wim Jonk ( PSV ) "","" Aron Winter ( Internazionale ) "","" Jean-Paul van Gastel ( Feyenoord ) "","" Clarence Seedorf ( Real Madrid ) .",") "","" Clarence Seedorf is not a named entity ."
"Midfielders - Richard Witschge ( Ajax ) "","" Philip Cocu ( PSV ) "","" Wim Jonk ( PSV ) "","" Aron Winter ( Internazionale ) "","" Jean-Paul van Gastel ( Feyenoord ) "","" Clarence Seedorf ( Real Madrid ) .",""","" Jean-Paul van Gastel ( is not a named entity ."
"Midfielders - Richard Witschge ( Ajax ) "","" Philip Cocu ( PSV ) "","" Wim Jonk ( PSV ) "","" Aron Winter ( Internazionale ) "","" Jean-Paul van Gastel ( Feyenoord ) "","" Clarence Seedorf ( Real Madrid ) .",Aron is not a named entity .
"Crewe v Watford "","" Gillingham v Chesterfield "","" Luton v Rotherham "",""",Crewe is a/an organization entity .
"Crewe v Watford "","" Gillingham v Chesterfield "","" Luton v Rotherham "",""",Watford is a/an organization entity .
"Crewe v Watford "","" Gillingham v Chesterfield "","" Luton v Rotherham "",""",Gillingham is a/an organization entity .
"Crewe v Watford "","" Gillingham v Chesterfield "","" Luton v Rotherham "",""",Chesterfield is a/an organization entity .
"Crewe v Watford "","" Gillingham v Chesterfield "","" Luton v Rotherham "",""",Luton is a/an organization entity .
"Crewe v Watford "","" Gillingham v Chesterfield "","" Luton v Rotherham "",""",Rotherham is a/an organization entity .
"Crewe v Watford "","" Gillingham v Chesterfield "","" Luton v Rotherham "",""",""","" Luton is not a named entity ."
"Crewe v Watford "","" Gillingham v Chesterfield "","" Luton v Rotherham "",""","Watford "","" Gillingham v Chesterfield is not a named entity ."
"Crewe v Watford "","" Gillingham v Chesterfield "","" Luton v Rotherham "",""","v Chesterfield "","" Luton v Rotherham is not a named entity ."
"Crewe v Watford "","" Gillingham v Chesterfield "","" Luton v Rotherham "",""","Watford "","" Gillingham v is not a named entity ."
"Crewe v Watford "","" Gillingham v Chesterfield "","" Luton v Rotherham "",""","Watford "","" Gillingham v Chesterfield "","" Luton v is not a named entity ."
"Crewe v Watford "","" Gillingham v Chesterfield "","" Luton v Rotherham "",""","v Rotherham "","" is not a named entity ."
"Crewe v Watford "","" Gillingham v Chesterfield "","" Luton v Rotherham "",""","Crewe v Watford "","" Gillingham v Chesterfield "","" is not a named entity ."
"Crewe v Watford "","" Gillingham v Chesterfield "","" Luton v Rotherham "",""","Luton v Rotherham "","" is not a named entity ."
"Crewe v Watford "","" Gillingham v Chesterfield "","" Luton v Rotherham "",""","Watford "","" Gillingham v Chesterfield "","" is not a named entity ."
"Crewe v Watford "","" Gillingham v Chesterfield "","" Luton v Rotherham "",""","v Chesterfield "","" Luton is not a named entity ."
"Crewe v Watford "","" Gillingham v Chesterfield "","" Luton v Rotherham "",""","v Chesterfield "","" Luton v Rotherham "","" is not a named entity ."
"Crewe v Watford "","" Gillingham v Chesterfield "","" Luton v Rotherham "",""",""","" is not a named entity ."
SOLIDERE shares were mixed on Friday on the privately-operated Beirut Secondary Market ( BSM ) .,SOLIDERE is a/an organization entity .
SOLIDERE shares were mixed on Friday on the privately-operated Beirut Secondary Market ( BSM ) .,Beirut Secondary Market is a/an organization entity .
SOLIDERE shares were mixed on Friday on the privately-operated Beirut Secondary Market ( BSM ) .,BSM is a/an organization entity .
SOLIDERE shares were mixed on Friday on the privately-operated Beirut Secondary Market ( BSM ) .,were mixed on Friday on is not a named entity .
SOLIDERE shares were mixed on Friday on the privately-operated Beirut Secondary Market ( BSM ) .,the is not a named entity .
SOLIDERE shares were mixed on Friday on the privately-operated Beirut Secondary Market ( BSM ) .,on the privately-operated is not a named entity .
SOLIDERE shares were mixed on Friday on the privately-operated Beirut Secondary Market ( BSM ) .,shares were mixed on is not a named entity .
SOLIDERE shares were mixed on Friday on the privately-operated Beirut Secondary Market ( BSM ) .,SOLIDERE shares were mixed on Friday on the is not a named entity .
SOLIDERE shares were mixed on Friday on the privately-operated Beirut Secondary Market ( BSM ) .,were mixed on is not a named entity .
Saeed Anwar c Knight b Mullally 1,Saeed Anwar is a/an person entity .
Saeed Anwar c Knight b Mullally 1,Knight is a/an person entity .
Saeed Anwar c Knight b Mullally 1,Mullally is a/an person entity .
Saeed Anwar c Knight b Mullally 1,Anwar c Knight is not a named entity .
Saeed Anwar c Knight b Mullally 1,Anwar c Knight b Mullally is not a named entity .
Saeed Anwar c Knight b Mullally 1,Knight b is not a named entity .
Saeed Anwar c Knight b Mullally 1,c Knight b Mullally 1 is not a named entity .
Saeed Anwar c Knight b Mullally 1,c is not a named entity .
Saeed Anwar c Knight b Mullally 1,Saeed Anwar c Knight b is not a named entity .
"Tommi Makinen of Finland "","" driving a Mitsubishi "","" on Monday won the ""1,000"" Lakes Rally "","" sixth round of the world championship .",Tommi Makinen is a/an person entity .
"Tommi Makinen of Finland "","" driving a Mitsubishi "","" on Monday won the ""1,000"" Lakes Rally "","" sixth round of the world championship .",Finland is a/an location entity .
"Tommi Makinen of Finland "","" driving a Mitsubishi "","" on Monday won the ""1,000"" Lakes Rally "","" sixth round of the world championship .",Mitsubishi is a/an organization entity .
"Tommi Makinen of Finland "","" driving a Mitsubishi "","" on Monday won the ""1,000"" Lakes Rally "","" sixth round of the world championship .","""1,000"" Lakes Rally is a/an other entity ."
"Tommi Makinen of Finland "","" driving a Mitsubishi "","" on Monday won the ""1,000"" Lakes Rally "","" sixth round of the world championship .",round of the is not a named entity .
"Tommi Makinen of Finland "","" driving a Mitsubishi "","" on Monday won the ""1,000"" Lakes Rally "","" sixth round of the world championship .",""","" driving a Mitsubishi "","" on is not a named entity ."
"Tommi Makinen of Finland "","" driving a Mitsubishi "","" on Monday won the ""1,000"" Lakes Rally "","" sixth round of the world championship .","Finland "","" is not a named entity ."
"Tommi Makinen of Finland "","" driving a Mitsubishi "","" on Monday won the ""1,000"" Lakes Rally "","" sixth round of the world championship .",sixth round of the world is not a named entity .
"Tommi Makinen of Finland "","" driving a Mitsubishi "","" on Monday won the ""1,000"" Lakes Rally "","" sixth round of the world championship .","on Monday won the ""1,000"" is not a named entity ."
"Tommi Makinen of Finland "","" driving a Mitsubishi "","" on Monday won the ""1,000"" Lakes Rally "","" sixth round of the world championship .","Finland "","" driving a Mitsubishi "","" is not a named entity ."
"Tommi Makinen of Finland "","" driving a Mitsubishi "","" on Monday won the ""1,000"" Lakes Rally "","" sixth round of the world championship .","a Mitsubishi "","" on Monday won is not a named entity ."
"Tommi Makinen of Finland "","" driving a Mitsubishi "","" on Monday won the ""1,000"" Lakes Rally "","" sixth round of the world championship .","Monday won the ""1,000"" Lakes is not a named entity ."
U.S. Producer list / transaction prices,U.S. is a/an location entity .
